"GEO_ID","NAME","B08303_001E","B08303_001M","B08303_002E","B08303_002M","B08303_003E","B08303_003M","B08303_004E","B08303_004M","B08303_005E","B08303_005M","B08303_006E","B08303_006M","B08303_007E","B08303_007M","B08303_008E","B08303_008M","B08303_009E","B08303_009M","B08303_010E","B08303_010M","B08303_011E","B08303_011M","B08303_012E","B08303_012M","B08303_013E","B08303_013M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than 5 minutes","Margin of Error!!Total:!!Less than 5 minutes","Estimate!!Total:!!5 to 9 minutes","Margin of Error!!Total:!!5 to 9 minutes","Estimate!!Total:!!10 to 14 minutes","Margin of Error!!Total:!!10 to 14 minutes","Estimate!!Total:!!15 to 19 minutes","Margin of Error!!Total:!!15 to 19 minutes","Estimate!!Total:!!20 to 24 minutes","Margin of Error!!Total:!!20 to 24 minutes","Estimate!!Total:!!25 to 29 minutes","Margin of Error!!Total:!!25 to 29 minutes","Estimate!!Total:!!30 to 34 minutes","Margin of Error!!Total:!!30 to 34 minutes","Estimate!!Total:!!35 to 39 minutes","Margin of Error!!Total:!!35 to 39 minutes","Estimate!!Total:!!40 to 44 minutes","Margin of Error!!Total:!!40 to 44 minutes","Estimate!!Total:!!45 to 59 minutes","Margin of Error!!Total:!!45 to 59 minutes","Estimate!!Total:!!60 to 89 minutes","Margin of Error!!Total:!!60 to 89 minutes","Estimate!!Total:!!90 or more minutes","Margin of Error!!Total:!!90 or more minutes",
"0500000US54071","Pendleton County, West Virginia","2229","216","133","78","186","78","291","103","276","101","311","108","52","37","208","93","68","50","145","105","261","106","207","67","91","50",
"0500000US54073","Pleasants County, West Virginia","2800","230","113","85","305","101","187","75","268","100","270","105","309","114","575","135","128","57","158","72","311","104","114","55","62","39",
"0500000US54075","Pocahontas County, West Virginia","2253","242","182","77","482","118","259","101","355","121","145","54","68","39","267","85","48","43","64","44","307","100","35","26","41","21",
"0500000US54077","Preston County, West Virginia","12322","559","624","174","1002","234","1240","234","1041","213","1445","278","948","251","1840","319","494","141","626","182","1100","258","1466","279","496","135",
"0500000US54079","Putnam County, West Virginia","23791","761","740","237","2061","300","2338","424","2929","471","3733","510","2364","431","4171","493","1044","289","1295","388","1625","333","858","308","633","363",
"0500000US54081","Raleigh County, West Virginia","25047","1212","528","217","3125","561","4237","573","4917","493","4292","844","1679","469","2046","466","347","156","364","138","1270","318","1603","365","639","229",
"0500000US54083","Randolph County, West Virginia","9826","621","485","147","2381","365","1684","303","1525","355","1102","379","481","163","669","202","191","130","134","86","411","184","464","189","299","142",
"0500000US54085","Ritchie County, West Virginia","2686","251","94","39","210","68","351","112","360","97","210","103","120","78","333","145","130","69","143","79","389","113","276","102","70","59",
"0500000US54087","Roane County, West Virginia","3921","317","146","72","383","127","439","145","452","157","474","154","117","68","359","156","96","60","164","66","543","161","475","134","273","89",
"0500000US54089","Summers County, West Virginia","3059","343","142","61","159","97","194","88","458","194","258","214","101","71","512","217","130","87","78","65","584","175","212","105","231","94",
"0500000US54091","Taylor County, West Virginia","5919","472","74","64","613","183","629","193","1001","293","986","267","326","140","839","259","265","118","373","194","529","199","191","92","93","75",
"0500000US54093","Tucker County, West Virginia","2595","187","201","73","414","107","144","49","285","83","301","97","127","71","399","102","16","16","99","50","297","101","126","50","186","81",
"0500000US54095","Tyler County, West Virginia","2742","227","104","51","270","91","212","70","272","80","363","122","131","59","427","114","186","103","81","53","310","108","172","72","214","119",
"0500000US54097","Upshur County, West Virginia","8012","530","392","150","946","196","1209","291","1361","254","844","281","360","138","848","203","368","239","207","101","726","182","363","140","388","133",
"0500000US54099","Wayne County, West Virginia","13815","690","1189","392","1169","218","1256","265","2440","454","2263","455","995","280","1567","281","516","171","440","208","815","255","697","182","468","198",
"0500000US54101","Webster County, West Virginia","2375","233","185","75","471","152","206","111","213","97","108","76","151","107","256","96","76","82","129","102","144","69","280","135","156","86",
"0500000US54103","Wetzel County, West Virginia","4874","341","438","166","541","127","620","168","626","166","393","128","206","76","489","150","137","114","176","77","522","155","509","172","217","101",
"0500000US54105","Wirt County, West Virginia","1732","163","79","77","78","54","78","55","146","69","62","43","95","70","542","139","81","60","111","78","293","81","126","86","41","35",
"0500000US54107","Wood County, West Virginia","32251","901","1130","290","3500","434","6574","614","7084","648","6173","716","2228","286","2413","352","300","120","510","137","896","285","945","281","498","148",
"0500000US54109","Wyoming County, West Virginia","6049","555","347","132","634","214","758","265","798","228","519","208","175","119","515","248","323","153","74","74","760","232","806","320","340","251",
"0500000US55001","Adams County, Wisconsin","7463","297","419","104","839","144","691","99","1098","168","900","129","314","70","945","116","347","78","377","73","692","84","535","88","306","75",
"0500000US55003","Ashland County, Wisconsin","6787","265","772","180","1755","251","1406","207","740","124","652","122","386","106","369","87","94","41","78","32","214","62","162","64","159","60",
"0500000US55005","Barron County, Wisconsin","20623","447","1617","238","4008","392","3840","331","2705","272","2465","269","1173","170","1640","220","385","78","416","100","982","133","986","189","406","72",
"0500000US55007","Bayfield County, Wisconsin","6225","188","632","110","1112","135","688","99","737","77","842","106","378","56","642","86","110","33","147","48","469","77","324","51","144","42",
"0500000US55009","Brown County, Wisconsin","125274","1623","3881","447","16654","866","24848","1272","30760","1355","21695","1156","6670","600","7824","734","2130","443","2589","431","4106","493","2234","328","1883","296",
"0500000US55011","Buffalo County, Wisconsin","6043","163","530","119","784","121","569","77","830","114","618","91","503","84","757","111","320","81","264","65","445","65","267","54","156","40",
"0500000US55013","Burnett County, Wisconsin","6016","176","362","80","962","101","916","107","711","76","586","64","312","54","468","80","167","42","156","58","502","87","401","62","473","79",
"0500000US55015","Calumet County, Wisconsin","24973","625","1172","214","2862","334","4515","451","4331","452","3748","358","1645","303","2325","304","1219","224","632","153","1438","224","503","142","583","139",
"0500000US55017","Chippewa County, Wisconsin","29246","648","1472","279","3915","430","3927","486","5036","481","4736","523","2580","324","3235","343","691","138","1005","203","1176","212","656","145","817","170",
"0500000US55019","Clark County, Wisconsin","13851","239","1675","148","2270","167","1866","145","1550","147","1563","130","999","101","1310","121","424","90","387","72","989","122","480","85","338","55",
"0500000US55021","Columbia County, Wisconsin","26484","559","1653","235","3609","415","2757","296","2477","263","2913","285","2192","251","2718","268","1423","236","1886","265","3143","379","1187","152","526","124",
"0500000US55023","Crawford County, Wisconsin","6454","175","659","128","1549","196","925","155","622","99","575","83","325","56","523","77","282","70","170","47","295","65","319","72","210","62",
"0500000US55025","Dane County, Wisconsin","259548","2777","8323","910","28801","1382","41769","1637","48551","1829","47013","1722","23958","1263","30697","1374","7029","689","6566","639","9619","955","4932","640","2290","317",
"0500000US55027","Dodge County, Wisconsin","42223","719","2715","287","6070","574","6456","575","5246","502","5462","410","2771","306","4542","419","1431","213","1447","225","2926","293","2516","372","641","151",
"0500000US55029","Door County, Wisconsin","12634","441","1171","227","2747","367","2549","307","1940","288","1383","159","636","172","706","126","199","72","259","92","664","166","175","58","205","68",
"0500000US55031","Douglas County, Wisconsin","20122","506","959","203","3426","388","3396","401","2878","343","2439","278","1291","200","2221","239","653","117","739","149","1210","128","481","97","429","118",
"0500000US55033","Dunn County, Wisconsin","21494","607","1201","292","3437","430","3458","408","3023","312","2312","254","1531","192","2194","230","913","215","681","120","1148","194","1072","177","524","103",
"0500000US55035","Eau Claire County, Wisconsin","50389","949","1791","397","9429","676","13126","890","10102","821","5572","638","2893","460","3238","416","719","158","679","177","1203","216","888","200","749","258",
"0500000US55037","Florence County, Wisconsin","1725","89","136","64","284","60","261","63","353","73","250","60","94","32","87","40","28","16","88","43","54","32","31","18","59","28",
"0500000US55039","Fond du Lac County, Wisconsin","48121","1014","2405","295","8599","651","8854","576","7534","611","5715","545","2862","339","4086","355","1325","272","1432","326","2499","336","1814","328","996","189",
"0500000US55041","Forest County, Wisconsin","3466","131","320","62","542","99","621","84","380","59","273","52","178","45","306","66","93","39","159","60","260","58","200","50","134","39",
"0500000US55043","Grant County, Wisconsin","22856","558","2124","243","4491","446","3372","318","2426","243","2948","290","1736","237","2138","242","795","153","715","129","1104","146","616","135","391","88",
"0500000US55045","Green County, Wisconsin","17417","423","1262","205","3503","370","2258","367","1644","163","1671","204","732","125","1333","174","803","169","893","185","1867","215","1111","193","340","80",
"0500000US55047","Green Lake County, Wisconsin","7675","287","545","115","1073","167","988","136","679","91","1088","147","695","148","841","138","415","96","276","65","510","92","409","86","156","53",
"0500000US55049","Iowa County, Wisconsin","10817","309","966","171","1549","213","1219","187","1104","132","1093","146","643","132","1025","106","461","104","611","137","1230","175","639","99","277","87",
"0500000US55051","Iron County, Wisconsin","2522","97","196","50","526","66","437","67","354","53","279","62","117","27","191","49","47","22","62","28","163","33","65","27","85","45",
"0500000US55053","Jackson County, Wisconsin","8367","251","776","142","1219","193","858","107","1068","135","1005","113","547","71","876","106","410","81","335","70","672","78","323","53","278","62",
"0500000US55055","Jefferson County, Wisconsin","41402","915","2555","374","6833","706","5188","465","4239","473","4392","536","2415","343","5054","408","1590","247","2266","303","3987","352","2122","341","761","149",
"0500000US55057","Juneau County, Wisconsin","11052","367","604","89","1622","206","1424","167","1389","151","1547","192","835","119","1571","214","456","112","371","76","546","97","395","103","292","73",
"0500000US55059","Kenosha County, Wisconsin","77299","1246","2644","404","8809","637","11678","962","11738","915","9702","735","4797","628","8386","742","2711","404","3305","412","7564","680","4223","438","1742","326",
